"seq","5-10","A","B","C","Ca","Cb","D","E","Ea","F","Fa","Fb","G","Ga","H","Ha","I","Ia","J","Ja","Jb","K","L","M","N","Na","P","Q","Qa"
"3b57ddd9849252e883213b71bb3c2f17",0.00159149927188908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e35f22c3fc20c83f43ae3892a6f974b2",0.00212199902918544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64726048843aad3c93d620cd9e0479ad",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8afde037c611bdd1b53997b0f6b4dd7a",0.0286469868940035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be817fedc78d38052d17146829adb06d",0.0217504900491508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92862fbe6ff344c8964156b2a0b424cc",0.00424399805837089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e61e6021af25969dd347b921fc6389a4",0.000530499757296361,0.0016250650026001,0.00762753234073712,0.00229949372813086,0.012653102540743,0,0.000810729190101807,0.000912598883891565,0,0,0,0,0.00120053784095275,0,0,0,0,0,0,0,0,0,0,0.000724970397042121,0,0,0,0,0
"26c822a9da99f48bc5eabddbeda2a1e8",0.00318299854377817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36f3b6d6951a802a6906a07bed8168bb",0.00610074720890815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad7b37d7259f65ae5d2d898c539a6297",0.0143234934470017,0.00108337666840007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf5493457f0a16552a432f4bbf9330f3",0.000530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44d199fe6af5278159ea5f9943993fd3",0.000795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94fc0eb5f4d613c2766734c28a5f1a9f",0.000530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bfc04a7e7b744ab56306075ef236d753",0.000530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2fb53987643b4f865fb0a5912ee1071",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c76f558846fa9aa57c59ddacefeacb2",0.0196284910199654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df24931eef177828ec0d0b347ec6cf02",0.00450924793701907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eca00dcc9a01255b6cb66fbd5b3bd285",0.14137818531948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b07d0a34ae911d20d9f7d8d4f7ee676",0.000530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6a639263c07c310881a6085392276536",0.0108752450245754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f42391a983ba3af940e541d110a8432",0.00344824842242635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608bdffdf9263f1b123d069d10e69f9a",0.00397874817972271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c2baae149e8c7b36f47fe4bf2356f1f7",0.00716174672350087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a012a92141e089dd0e178bc46889f8bd",0.00689649684485269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f4c3d76158212d20d1239263d545546",0.000795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46bd23bd0fd9dba10f345fa125cfcb81",0.00981424550998268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f91fb95263a6d30aad8042fa60f3d62e",0.00185674915053726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72c6706063e2325bd12c28ea8b23e872",0.0114057447818718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03a6a6d84a7be4b11b6467c91ca79d57",0,0,0,0,0,0,0,0,0,0,0,0.105098996474098,0.00380170316301703,0.11491317671093,0.00855871276959945,0,0.0123953134936461,0.0166053192372623,0,0,0,0,0,0,0.00155129251753445,0,0,0,0
"00b31ea747aed535c930a3fb84d039e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105924722830309,0,0,0,0,0,0,0,0,0,0,0,0,0
"02541e05438ebd6cd913200972ef5e4b",0.0095489956313345,0,0,0,0,0,0,0,0,0.00168906436390892,0,0,0.000600268920476373,0.0127681307456588,0.00320951728859979,0,0,0,0.00225572601951767,0,0,0,0,0.00193325439211232,0,0,0,0,0
"6e252cae9e8ff5755e0cfa5c52a78beb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161678002091035,0,0,0,0,0,0,0,0,0,0,0,0
"76ef356d895e6434580f18ab74a63e6c",0.430235303167349,0.000812532501300052,0.00174343596359706,0,0.0101224820325944,0,0,0,0,0.000633399136465844,0,0,0.00100044820079396,0,0.00178306516033322,0,0,0,0.00197376026707796,0,0,0.00222617491946812,0.0025915195115504,0,0,0,0.000474773691207191,0,0
"54e2ac902f306ae27ca844f44be5b425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000966627196056161,0,0,0,0,0
"822e596ebee53d4dcd5ffe3e26ec43d4",0.00344824842242635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8299c90e4c775b18c1c5ff6d23ad616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144994079408424,0.000969557823459033,0.0060960741282614,0.00712160536810787,0,0.00632571085175697
"8f9f1230951b3b3b3d3fb12aa4ed0e8e",0.000795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3faa67bb59d09a9a52decfdd672ebd37",0,0.0016250650026001,0,0,0,0,0.00101341148762726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"065262b748557031f638872e76923c72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845897257319126,0,0,0.00133570495168087,0.00207321560924032,0.000724970397042121,0,0,0.000633031588276255,0,0
"848451a3853d056f1b0b123b39ebf894",0.0106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8933321e7dbdf47e55a1ec83a6517e09",0.00238724890783362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06894625cc4725640c9c1bba0d9aefc8",0.0201589907772617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c1e12e70c3095cd1b1091f534242abd3",0.00503974769431543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2fed8fd06ed0e104347eb07daed78c31",0.00371349830107453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2a551b8b71579fa1fd9e5d22100b8ee",0.00185674915053726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8eb15ec6f1ac1ddc6a0ded81065b9e3d",0.0013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4494286141014de25140c094cc5626ec",0.00159149927188908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d022d2abb20ba3874d08d23862090fd",0,0,0,0,0,0.00924185946212378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8a9d607d1fd5c585c10030c8d307947",0.00159149927188908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961f6d44b23ea979c84941c71bf7da7c",0.00185674915053726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d0282de15fd06b64876273663703c3b5",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d01bebdf4a5ff05dd53dc30d65556f60",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12d48d4e5b03a44eb1e1c7c2bb216348",0.00397874817972271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725fa7e245b8733a5fc9a4224886b669",0.00689649684485269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3d20b16bfe9d7734e33948f1f8eacf77",0,0,0,0,0,0.0369674378484951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0ecf69202e62fe969206ad4b1445b61",0.0177717418694281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f4dd561d786dd46b9cb84eab6594d632",0.00530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e94618b44f9856c9a2151cab1800a460",0.244560388113622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec3fc3f61c2e9c1a7f32bc622801ac2c",0.0169759922334836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a6b977c954ab18d6904d6b9d48b871f",0.000530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781af70eed8b17d285d44f49d836a48e",0.00424399805837089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b87169030deed04dc4b504c53964ffbe",0.00503974769431543,0,0,0,0,0.0154030991035396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5e08663561b972be66344edb87da4e3d",0.00318299854377817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87046e29904457e4619c87f36ff133f0",0.00769224648079724,0,0,0,0,0,0,0,0,0.000422266090977229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02304f5597c8b1982e18acf4d3756043",0.00159149927188908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83ac555e466ac754139554eca9aec78b",0.000795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110f5c1e92f18f2cdc7af78a035555a7",0.00424399805837089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e5f7d2247ac749d50a226417b3cd59b",0.00291774866512999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e8a98ce984ee0d66515ea055e525930b",0.00450924793701907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dc9abde9045aad6d17421519c6db9ca4",0.000530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fd29bda0b56df34282a38393c8fbcbca",0.00742699660214905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522ab1474c600e24c4f7e20404fa648c",0.00159149927188908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772c51fc3d0fb2e1bcaeda2b528c17cc",0.00716174672350087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341ffe203147e821ef8fc61a221e53eb",0.00450924793701907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e6058d4bc7844a5a6e5a8bddd480300",0.000795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b38bd6899a343b0bfa0c810e124a2c4",0,0,0,0,0,0.00616123964141585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c68beead78f4f3b46f10ea9998c1bff7",0.00636599708755633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89bd7c45f05c79d6fbb1fbda696d5bae",0.0262597379861699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bdc8fef92da036b174e440badf20ae19",0.00583549733025997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"842ba3e9826daf645e7765f4bb0525be",0.00318299854377817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eb39035aa8ec3916e81ca8fc6b2cbc00",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ede4b72fe5210d181d31d0161d8f153",0.013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912c0c0d10313d835d3cd85636e51854",0.00583549733025997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ed95763454163d1938e3d2d3c082d23",0.00159149927188908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1af6c9627463cd82e97a6b4ea183b12a",0,0,0,0,0,0.0338868180277872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721bd76a3ab9dec41984c4ec32be845a",0.00185674915053726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94979f1f99a94f739e3e4f3b449026c2",0,0,0,0,0,0.0123224792828317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34f74c82bbd5954315b8ed382098d1c8",0.00159149927188908,0,0,0,0,0.0154030991035396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e9e94fc2ed8a07e91e51f4bac68316c2",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c452b25c7f3c62be462d8f47ed179e3",0.0312994856804853,0,0,0,0,0.043128677489911,0,0,0,0.00274472959135199,0,0.0576349335503119,0.0374167627096939,0.0351123595505618,0.0980685838183271,0.123578843302027,0.121258501568277,0.146680319929151,0.0524456299537858,0.0093101201005493,0.0264959152130713,0.00422973234698943,0.0119209897531319,0.00894130156351949,0.00678690476421323,0.0274323335771763,0.0444704690764069,0.0532675432448345,0.0126514217035139
"9f9dc639a87edbd78a80205416ee2fd2",0,0,0,0,0,0.0369674378484951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38907b8ef0546ef8dd587afd52a16f9c",0.00185674915053726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b3409f24cff7c6aaaf882bfd4dff493",0,0,0,0,0,0.0554511567727427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f28f33c94ad752ce04971fe370f2538e",0,0,0,0,0,0.0277255783863713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a50b9465cd3e7850eae2011497a4f41b",0.00742699660214905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"933438389be903228499f1cd1abecd6e",0,0,0,0,0,0.351190659560704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7891e93dd8c7f251fd4a83d156f8369b",0,0,0,0,0,0.0646930162348665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8615f5ca1d297895cc840a75212b907",0.00477449781566725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6aa17fb5060d844f7e31b800f4350796",0,0,0,0,0,0.043128677489911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3065350a824fd28f7678de276da8e24",0,0,0,0,0,0.0739348756969902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b291123c105140e6524bb2a3cf8e278",0.141643435198128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46fee31d0f6a84fb0a222d0bfd33112c",0,0,0,0,0,0.0800961153384061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78123af13d385db4ee6a9342283a042b",0.00212199902918544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bab16dfe7bab8f56e30de9733e5a5964",0.0312994856804853,0,0,0,0,0.437448014540526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52b9510cbb34f48661b26bc88b568e98",0.010344745267279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bcfda59a5b9e3036c018e4bbde623d42",0.00610074720890815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e2c02998bd1e6ff2aad5bd96b138e35",0.0259944881075217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7b7b13db34b15898a31873237c7932a",0.00450924793701907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6f9a6eeef90b44801aebd3df2c42e61b",0.00530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e54e8d50785a84f97b38e3eb665dda0",0.203711906801803,0,0,0,0,0,0,0,0,0,0,0.0135611608353675,0.00140062748111154,0,0.00320951728859979,0,0.00323356004182071,0.00553510641242078,0.0033835890292765,0,0,0.0017809399355745,0.00596049487656593,0.00676639037239313,0.00252085034099349,0,0.00142432107362157,0,0
"49e3be6db5eee89cd85b7d6f4210ec90",0.00238724890783362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92fdfef3564a875350627fe95d5fa6e2",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c99dd2353697161faecee673e0eda7b2",0.133685938838683,0,0.000871717981798529,0,0,0.0338868180277872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948856627763545
"2e707ae206fd30644537a8329e2b9476",0.403975565181179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96968f641dd4ea2ff01bfbd9ff3a838a",0,0,0,0,0,1.43248821662919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ad05a58bf23396d80f11695ad750b75",0,0.00216675333680014,0.00174343596359706,0,0,0.197159668525307,0,0.00182519776778313,0.0698192754907489,0.0187908410484867,0.022526961957593,0,0.00760340632603406,0.0191521961184883,0.0174740385712655,0.0494315373208107,0.0458087672591267,0.0857941493925221,0.0315801642732474,0.0217236135679484,0,0.00267140990336175,0.0111435338996667,0.0152243783378845,0.0575917347134666,0.161545964398927,0.146388554788884,0.0588746530600802,0.132839927886896
"a19152d55f42fc72a3a0f985d2615aab",0.161271926218094,0.00352097417230023,0,0,0,0,0,0,0,0.00548945918270398,0.143609382479655,0.0881475454298888,0.0118052887693687,0.0542645556690501,0.130876982768458,0.218911093849304,0.128803474999192,0.28229042703346,0.0312981985208077,0,0,0,0,0,0,0,0,0,0
"d801b2110a503327da848c95357ca4a5",0.0888587093471405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763151888622618,0,0.0641322741627774,0.152215426341571,0.0188917054134605,0,0,0,0,0,0,0,0,0,0
"6e868cfa7b0e75b04f31fbeedfc29c64",0,0,0,0,0,0,0,0,0,0,0,0,0.000200089640158791,0,0.00213967819239986,0,0,0,0,0.0279303603016479,0,0,0,0,0,0,0,0,0
"15c0fe41b25c6504b8dbe48ae72283d0",0.013262493932409,0,0.00370480142264375,0,0,0.0739348756969902,0.00162145838020361,0.00152099813981928,0,0,0,0,0,0,0,0,0,0,0.0352457190549636,0,0.0485758445572974,0.00267140990336175,0.0106252299973567,0.0265822478915444,0.120612993238304,0.13106559375762,0.141799075773881,0.0364462137990973,0.0347914096846633
"3f9bbc037aa14387f62bff9e2cc84700",0.0289122367726517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c5aceb1c0837567d8fd6258bde60c07e",0.00238724890783362,0,0,0,0,0.00924185946212378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5687ae218d670b18de3577539a459e3",0.00265249878648181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2481a293c5dffa73e03136fa6efdff28",0.00106099951459272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d4b8f75d0e42420455e41ded33426aae",0.0013262493932409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a19bdfb366f7b08e08a1e91c6074b30",0.000795749635944542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248cd8f8ef49066c9ede7752a044b0ee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103660780462016,0,0,0,0,0,0
"430c875622713c0d7662add2d8e7db60",0,0.015979805858901,0.0222288085358625,0.253327559049083,0.0582042716874178,0.0924185946212378,0.225585397145828,0.275300663307289,0.545127420177771,1.09071331299418,1.08692591445386,0.922158936804991,3.31568542707133,1.12359550561798,0.400119821978774,0.413106419038203,0.357308384621188,0.127307447485678,0.171999108988222,0.105514694472892,0.485758445572974,0.506009559195104,0.621446378869786,0.270897271694739,0.112274795956556,0.0365764447695684,0.022314363486738,0.0280355490762287,0.00948856627763545
"295de38d6dd13acd267eae051374671f",0,0,0,0,0,0,0,0,0,0.00105566522744307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e81a770249139559c5cb218c03695f9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000890469967787249,0,0,0,0,0,0,0
"ae5409ee7901af22321eee08a4cbda3e",0,0,0,0,0,0.00924185946212378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a5aca254f681087750ca99527486cde",0,0,0,0,0,0,0.000810729190101807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb617d32673d5f60d6216a07ad7a42bc",0.230767394423917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25845668197533,0.0176223326785427,0.00434982238225272,0.0263719727980857,0,0.00553902639741723,0,0
"242a3a783392eec5c227518358c4dc88",0,0,0,0,0,0,0,0,0,0,0,0,0.00100044820079396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3d8bf326297fb9b18ea4fef1ce8d4a6",0,0.427662939850927,1.11623487569302,0.462581488308991,3.70482842392955,0.74242937679061,1.23778079098793,0.795025727683535,0.792180241145036,1.76633905855775,1.25024638864641,1.74599945755357,2.34485049302087,2.21527068437181,2.22954467648066,1.76541204717181,1.69815794862951,1.84042288212991,0.586770730827034,0.487229618595413,0,0,0.496794290364212,0.563785312099756,1.24665744940362,0.688856376493538,0.909033360764702,0.723317166166699,0.907739507227125
"57568ab86419e6655ce098557e7735c9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107785334727357,0,0,0,0,0,0,0,0,0,0,0,0
"3ebc45cb057728ffa06e667125c116fd",0,0,0,0,0,0,0,0,0,0,0,0,0.00200089640158791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5cb2b4186e2e95521540e2ccbafcb4c9",0,0,0,0,0,0,0.0308077092238687,0.0319409609362048,0,0.228234822173192,0,0.206807702739354,0.436595594826482,0.328779366700715,0.188291680931188,0,0.123953134936461,0,0.0329899930354459,0,0.0750717597703687,0.0115761095812342,0.0619373163260546,0.0183659167250671,0,0,0,0,0
"72950b26cbd1bf74be7b6605ca95ec34",0,0,0,0,0,0,0,0,0,0,0,0,0.000400179280317582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e1382120e151d51cb3b3b6900845f1c8",1.45330408511338,0.0140838966892009,0.0241901739949092,0.00134137134140967,0,0,0.00141877608267816,0.0016730979538012,0,0.00168906436390892,0,0,0.00240107568190549,0,0.00285290425653315,0,0,0,0.000845897257319126,0,0,0,0,0,0,0,0,0,0
"4ced6b735a53af484d0cf4f620846dcd",0.717766171621977,0,0.00108964747724816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18ca89dadf6219af5e55c04d2e77d221",0.000530499757296361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
