3e524f0bf09623c8530930bb8b27045c	0	0	0	7	0	0	1	10	27	15	9	20	20
793ecb5ed65cd96425a35698e8ab9e78	219	86	170	68	144	37	13	1	11	129	22	20	72
a49becf5a5dbcb201f091757c62fc6bb	19	129	19	9	0	0	4	1	3	6	2	0	14
b8299c90e4c775b18c1c5ff6d23ad616	0	0	0	0	0	0	0	0	0	2	2	0	2
03a6a6d84a7be4b11b6467c91ca79d57	2	3	6	0	0	0	0	0	1	0	0	0	0
66575db7635d648549a9eb5a4eafb710	31	22	39	25	25	4	5	26	49	38	63	43	48
e1c573f885ed4c9191a32116f583d78a	34	37	50	50	21	7	17	17	1	0	4	0	0
0e9cc4c909306f5a9562d84888902e09	10	14	5	7	0	2	4	0	0	0	3	12	0
a84e1039f9b157a2085d23b4114bc888	6	3	0	3	13	0	0	3	4	0	5	0	6
b5b93f7fc3d0a88dff0ced83eb0bb5ab	0	0	0	0	0	0	0	1	4	5	7	0	3
ee14afe4571845779465f8dc9646c7b4	0	0	0	0	0	22	17	17	9	0	6	0	0
0112df9b91ee10ca73426db0de32571b	0	0	0	0	0	0	0	0	0	5	0	5	4
5631fe818e588992529f6071afc9cda5	39	29	29	12	0	5	1	0	0	0	0	0	0
8c740d5ca21893b47c7619df1247c75d	6	4	0	5	0	5	7	21	12	0	4	0	7
5ccde7f0ad35d7a47123478dd67b2774	2	8	7	2	0	2	0	0	0	0	0	0	0
cead0ca51f97bc24bf11b1d1d12aee6e	5	5	0	1	0	6	13	8	4	0	4	0	8
f1ebac6585a1d66aeb6238227f0db6be	6	0	0	8	0	2	10	8	2	12	0	6	0
6322c84c5ee6585bf9973a931d8f279d	30	23	22	15	7	4	0	10	22	7	18	10	19
5ab9c9baf340ca93a35be10b4a5b294a	6	5	0	2	0	0	0	0	0	0	0	0	0
28f1a500a5a6ebd1cede9322b50bcaad	4	3	3	3	0	0	4	1	2	0	0	0	0
a82691ab5fd4e8d3d3b23b7958c8e764	38	31	35	17	11	10	18	12	10	0	2	0	0
89d1d4064aa11fd1f3efb8e1345c813f	2	0	0	3	0	0	0	2	2	0	1	0	0
916d15ab17794198ea4c5ad1e3fb6258	0	0	0	0	0	0	0	0	0	0	71	67	42
6f14a88c7074fb3b48a9f8be3f7852c8	1	0	0	2	0	0	0	1	0	0	0	0	0
10ba1c6a051a49b25b443bebd244b71c	4	0	9	18	53	14	14	4	6	24	8	14	0
37d606d03d54c46da31b937d8f5b6b61	0	0	0	5	0	2	0	0	0	0	5	0	0
e27928b6f9a580b0d7f95feeb01ba523	0	5	0	11	0	9	5	2	3	19	6	0	21
ba17ca70d77eba42e5aef9d3fcc1adf3	4	0	0	5	0	3	2	3	0	0	3	0	0
db5aaacffe4ca31116f5b0e292074588	6	62	22	13	20	11	9	10	5	8	17	11	15
eb8d145285d4d18dd0c43c75115adbf9	0	21	0	8	0	0	4	2	0	0	4	0	0
